X,time,showId,movieId,date,theaterId,price,auditorium
67882,3:00p,499551846,239402,2025-05-16,AAOVY,13.49,8
67883,3:15p,499551876,239402,2025-05-16,AAOVY,13.49,15
67884,3:30p,499551839,239402,2025-05-16,AAOVY,13.49,13
67885,4:00p,496988762,239402,2025-05-16,AAOVY,13.49,16
67886,4:30p,499551835,239402,2025-05-16,AAOVY,13.49,12
67887,4:45p,499551853,239402,2025-05-16,AAOVY,13.49,6
67888,5:00p,499551833,239402,2025-05-16,AAOVY,13.49,10
67889,6:00p,499551844,239402,2025-05-16,AAOVY,16.99,8
67890,6:15p,499551848,239402,2025-05-16,AAOVY,16.99,15
67891,6:30p,499551841,239402,2025-05-16,AAOVY,16.99,13
67892,7:00p,496988773,239402,2025-05-16,AAOVY,16.99,16
67893,7:30p,499551838,239402,2025-05-16,AAOVY,16.99,12
67894,7:45p,499551850,239402,2025-05-16,AAOVY,16.99,6
67895,8:00p,499551832,239402,2025-05-16,AAOVY,16.99,10
67896,9:00p,499551843,239402,2025-05-16,AAOVY,16.99,8
67897,9:15p,499551849,239402,2025-05-16,AAOVY,16.99,15
67898,9:30p,499551842,239402,2025-05-16,AAOVY,16.99,13
67899,10:00p,496988774,239402,2025-05-16,AAOVY,16.99,16
67900,10:30p,499551837,239402,2025-05-16,AAOVY,16.99,12
67901,10:35a,499551875,240028,2025-05-16,AAOVY,12.49,11
67902,1:20p,496031382,240028,2025-05-16,AAOVY,12.49,11
67903,4:20p,496031383,240028,2025-05-16,AAOVY,12.49,11
67904,7:20p,496031384,240028,2025-05-16,AAOVY,15.99,11
67905,10:10p,496031385,240028,2025-05-16,AAOVY,15.99,11
67906,6:20p,499551825,239980,2025-05-16,AAOVY,15.99,2
67907,9:10p,499551863,239980,2025-05-16,AAOVY,15.99,2
67908,11:10a,499551857,240014,2025-05-16,AAOVY,12.49,3
67909,1:50p,499551828,240014,2025-05-16,AAOVY,12.49,3
67910,4:40p,499551854,240014,2025-05-16,AAOVY,12.49,3
67911,7:35p,499551855,240014,2025-05-16,AAOVY,15.99,3
67912,10:20p,499551856,240014,2025-05-16,AAOVY,15.99,3
67913,12:35p,499551864,239338,2025-05-16,AAOVY,12.49,2
67914,3:25p,499551824,239338,2025-05-16,AAOVY,12.49,2
67915,12:45p,499551830,239964,2025-05-16,AAOVY,12.49,9
67916,2:35p,499551826,237177,2025-05-16,AAOVY,17.99,14
67917,11:25a,499551827,237177,2025-05-16,AAOVY,14.49,14
67918,12:25p,493478318,237177,2025-05-16,AAOVY,14.49,1
67919,3:35p,493478319,237177,2025-05-16,AAOVY,14.49,1
67920,5:45p,499551873,237177,2025-05-16,AAOVY,14.49,14
67921,6:45p,493478332,237177,2025-05-16,AAOVY,17.99,1
67922,8:55p,499551874,237177,2025-05-16,AAOVY,17.99,14
67923,9:55p,493478333,237177,2025-05-16,AAOVY,17.99,1
67924,11:30a,499551862,239552,2025-05-16,AAOVY,12.49,4
67925,3:05p,499551865,239552,2025-05-16,AAOVY,12.49,4
67926,6:25p,499551866,239552,2025-05-16,AAOVY,15.99,4
67927,9:40p,499551867,239552,2025-05-16,AAOVY,15.99,4
67928,3:45p,499551872,239214,2025-05-16,AAOVY,12.49,9
67929,11:15a,499551858,237956,2025-05-16,AAOVY,12.49,7
67930,2:40p,499551861,237956,2025-05-16,AAOVY,12.49,7
67931,6:10p,499551860,237956,2025-05-16,AAOVY,15.99,7
67932,9:35p,499551859,237956,2025-05-16,AAOVY,15.99,7
67933,11:20a,499551871,216995,2025-05-16,AAOVY,13.49,5
67934,2:10p,499551829,216995,2025-05-16,AAOVY,13.49,5
67935,4:55p,499551868,216995,2025-05-16,AAOVY,13.49,5
67936,7:40p,499551869,216995,2025-05-16,AAOVY,16.99,5
67937,10:25p,499551870,216995,2025-05-16,AAOVY,16.99,5
67938,12:20p,499551823,237345,2025-05-16,AAOVY,12.49,15
67939,6:50p,496988792,224268,2025-05-16,AAOVY,15.99,9
67940,9:50p,496988793,224268,2025-05-16,AAOVY,15.99,9
67941,1:00p,496974358,239402,2025-05-16,AAYUK,12.99,5
67942,2:00p,499695498,239402,2025-05-16,AAYUK,12.99,7
67943,4:00p,496974359,239402,2025-05-16,AAYUK,12.99,5
67944,5:00p,499695497,239402,2025-05-16,AAYUK,12.99,7
67945,7:00p,496974360,239402,2025-05-16,AAYUK,15.99,5
67946,8:00p,499695496,239402,2025-05-16,AAYUK,15.99,7
67947,10:00p,496974361,239402,2025-05-16,AAYUK,15.99,5
67948,11:00p,499695503,239402,2025-05-16,AAYUK,15.99,7
67949,1:30p,499695495,239402,2025-05-16,AAYUK,16.99,6
67950,4:30p,499695494,239402,2025-05-16,AAYUK,16.99,6
67951,7:30p,497931787,239402,2025-05-16,AAYUK,19.99,6
67952,10:30p,497931788,239402,2025-05-16,AAYUK,19.99,6
67953,12:30p,499695509,239402,2025-05-16,AAYUK,13.99,2
67954,6:30p,499695508,239402,2025-05-16,AAYUK,16.99,2
67955,1:20p,496024456,240028,2025-05-16,AAYUK,11.99,1
67956,4:20p,496024457,240028,2025-05-16,AAYUK,11.99,1
67957,7:20p,496024458,240028,2025-05-16,AAYUK,14.99,1
67958,10:10p,496024459,240028,2025-05-16,AAYUK,14.99,1
67959,2:50p,499695518,240014,2025-05-16,AAYUK,12.99,3
67960,5:30p,499695516,240014,2025-05-16,AAYUK,12.99,3
67961,8:10p,499695515,240014,2025-05-16,AAYUK,15.99,3
67962,10:50p,499695514,240014,2025-05-16,AAYUK,15.99,3
67963,12:00p,499695520,239964,2025-05-16,AAYUK,12.99,3
67964,11:40a,499695483,237177,2025-05-16,AAYUK,13.99,10
67965,3:00p,499695484,237177,2025-05-16,AAYUK,13.99,10
67966,6:20p,499695485,237177,2025-05-16,AAYUK,16.99,10
67967,9:40p,499695486,237177,2025-05-16,AAYUK,16.99,10
67968,11:50a,499695507,239552,2025-05-16,AAYUK,11.99,9
67969,3:20p,499695506,239552,2025-05-16,AAYUK,11.99,9
67970,6:50p,499695504,239552,2025-05-16,AAYUK,14.99,9
67971,10:20p,499695505,239552,2025-05-16,AAYUK,14.99,9
67972,3:50p,499695517,239214,2025-05-16,AAYUK,12.99,2
67973,9:50p,499695519,239214,2025-05-16,AAYUK,15.99,2
67974,12:10p,499695502,237956,2025-05-16,AAYUK,11.99,4
67975,3:40p,499695501,237956,2025-05-16,AAYUK,11.99,4
67976,7:10p,499695499,237956,2025-05-16,AAYUK,14.99,4
67977,10:40p,499695500,237956,2025-05-16,AAYUK,14.99,4
67978,12:20p,499695510,216995,2025-05-16,AAYUK,13.99,8
67979,3:10p,499695511,216995,2025-05-16,AAYUK,13.99,8
67980,6:10p,499695512,216995,2025-05-16,AAYUK,16.99,8
67981,9:00p,499695513,216995,2025-05-16,AAYUK,16.99,8
67982,1:00p,499535369,239402,2025-05-16,AANKW,11.99,15
67983,1:30p,499535324,239402,2025-05-16,AANKW,11.99,1
67984,2:00p,497047797,239402,2025-05-16,AANKW,11.99,7
67985,3:45p,499535370,239402,2025-05-16,AANKW,11.99,15
67986,4:15p,499535325,239402,2025-05-16,AANKW,11.99,1
67987,4:45p,497047796,239402,2025-05-16,AANKW,11.99,7
67988,6:30p,499535368,239402,2025-05-16,AANKW,14.99,15
67989,7:00p,499535326,239402,2025-05-16,AANKW,14.99,1
67990,7:30p,497047794,239402,2025-05-16,AANKW,14.99,7
67991,9:15p,499535367,239402,2025-05-16,AANKW,14.99,15
67992,9:45p,499535327,239402,2025-05-16,AANKW,14.99,1
67993,10:15p,497047795,239402,2025-05-16,AANKW,14.99,7
67994,1:50p,496089294,240028,2025-05-16,AANKW,10.99,16
67995,4:30p,496089293,240028,2025-05-16,AANKW,10.99,16
67996,7:10p,496089291,240028,2025-05-16,AANKW,13.99,16
67997,9:50p,496089292,240028,2025-05-16,AANKW,13.99,16
67998,2:05p,499535363,240014,2025-05-16,AANKW,10.99,14
67999,4:35p,499535364,240014,2025-05-16,AANKW,10.99,14
68000,7:20p,499535365,240014,2025-05-16,AANKW,13.99,14
68001,9:40p,499535366,240014,2025-05-16,AANKW,13.99,14
68002,3:00p,499535333,239338,2025-05-16,AANKW,10.99,3
68003,8:25p,499535334,239338,2025-05-16,AANKW,13.99,3
68004,12:05p,499535328,240368,2025-05-16,AANKW,10.99,2
68005,2:35p,499535329,240368,2025-05-16,AANKW,10.99,2
68006,4:55p,499535330,240368,2025-05-16,AANKW,10.99,2
68007,1:45p,499535359,239964,2025-05-16,AANKW,10.99,13
68008,4:25p,499535360,239964,2025-05-16,AANKW,10.99,13
68009,6:55p,499535361,239964,2025-05-16,AANKW,13.99,13
68010,1:15p,499535350,240345,2025-05-16,AANKW,10.99,9
68011,2:15p,499535343,240345,2025-05-16,AANKW,10.99,8
68012,3:50p,499535349,240345,2025-05-16,AANKW,10.99,9
68013,4:50p,499535344,240345,2025-05-16,AANKW,10.99,8
68014,6:15p,499535348,240345,2025-05-16,AANKW,13.99,9
68015,7:15p,499535345,240345,2025-05-16,AANKW,13.99,8
68016,9:00p,499535347,240345,2025-05-16,AANKW,13.99,9
68017,9:50p,499535346,240345,2025-05-16,AANKW,13.99,8
68018,12:00p,499535339,237177,2025-05-16,AANKW,12.99,5
68019,1:05p,493511144,237177,2025-05-16,AANKW,12.99,10
68020,3:05p,499535340,237177,2025-05-16,AANKW,12.99,5
68021,4:05p,493511143,237177,2025-05-16,AANKW,12.99,10
68022,6:05p,499535341,237177,2025-05-16,AANKW,15.99,5
68023,7:05p,493511141,237177,2025-05-16,AANKW,15.99,10
68024,9:05p,499535342,237177,2025-05-16,AANKW,15.99,5
68025,10:05p,493511142,237177,2025-05-16,AANKW,15.99,10
68026,12:10p,499535335,239552,2025-05-16,AANKW,10.99,4
68027,3:20p,499535336,239552,2025-05-16,AANKW,10.99,4
68028,6:25p,499535337,239552,2025-05-16,AANKW,13.99,4
68029,9:30p,499535338,239552,2025-05-16,AANKW,13.99,4
68030,9:35p,499535362,239214,2025-05-16,AANKW,13.99,13
68031,12:20p,499535331,239836,2025-05-16,AANKW,10.99,3
68032,5:40p,499535332,239836,2025-05-16,AANKW,13.99,3
68033,12:15p,499535355,237956,2025-05-16,AANKW,10.99,12
68034,3:40p,499535356,237956,2025-05-16,AANKW,10.99,12
68035,6:45p,499535357,237956,2025-05-16,AANKW,13.99,12
68036,9:55p,499535358,237956,2025-05-16,AANKW,13.99,12
68037,1:40p,499535351,216995,2025-05-16,AANKW,11.99,11
68038,4:20p,499535352,216995,2025-05-16,AANKW,11.99,11
68039,7:25p,499535353,216995,2025-05-16,AANKW,14.99,11
68040,10:10p,499535354,216995,2025-05-16,AANKW,14.99,11
68041,7:10p,496963240,224268,2025-05-16,AANKW,13.99,2
68042,10:00p,496963241,224268,2025-05-16,AANKW,13.99,2
68043,1:00p,496988620,239402,2025-05-16,AABHI,14.99,6
68044,1:30p,499517226,239402,2025-05-16,AABHI,14.99,5
68045,4:00p,496988621,239402,2025-05-16,AABHI,18.49,6
68046,4:30p,499517225,239402,2025-05-16,AABHI,18.49,5
68047,7:00p,496988622,239402,2025-05-16,AABHI,18.49,6
68048,7:30p,499517220,239402,2025-05-16,AABHI,18.49,5
68049,10:00p,496988623,239402,2025-05-16,AABHI,18.49,6
68050,10:30p,499517224,239402,2025-05-16,AABHI,18.49,5
68051,1:15p,493506336,237177,2025-05-16,AABHI,15.99,4
68052,4:15p,493506339,237177,2025-05-16,AABHI,19.49,4
68053,7:15p,493506337,237177,2025-05-16,AABHI,19.49,4
68054,10:20p,493506338,237177,2025-05-16,AABHI,19.49,4
68055,12:50p,499517228,239552,2025-05-16,AABHI,13.99,2
68056,3:45p,499517227,239552,2025-05-16,AABHI,13.99,2
68057,6:45p,499517222,239552,2025-05-16,AABHI,17.49,2
68058,9:50p,499517232,239552,2025-05-16,AABHI,17.49,2
68059,12:30p,499517230,237956,2025-05-16,AABHI,13.99,1
68060,3:30p,499517229,237956,2025-05-16,AABHI,13.99,1
68061,6:30p,499517221,237956,2025-05-16,AABHI,17.49,1
68062,9:40p,499517231,237956,2025-05-16,AABHI,17.49,1
68063,12:40p,499517250,216995,2025-05-16,AABHI,14.99,3
68064,3:00p,499517235,216995,2025-05-16,AABHI,14.99,3
68065,5:20p,499517234,216995,2025-05-16,AABHI,18.49,3
68066,7:45p,499517223,216995,2025-05-16,AABHI,18.49,3
68067,10:10p,499517233,216995,2025-05-16,AABHI,18.49,3
68068,11:00a,499577405,239402,2025-05-16,AABTB,24.99,15
68069,2:00p,499577404,239402,2025-05-16,AABTB,28.99,15
68070,5:00p,499577403,239402,2025-05-16,AABTB,28.99,15
68071,8:00p,497007770,239402,2025-05-16,AABTB,28.99,15
68072,10:50p,497007771,239402,2025-05-16,AABTB,28.99,15
68073,10:30a,497007772,239402,2025-05-16,AABTB,15.99,1
68074,12:00p,499577411,239402,2025-05-16,AABTB,15.99,21
68075,1:30p,497007773,239402,2025-05-16,AABTB,15.99,1
68076,3:00p,499577412,239402,2025-05-16,AABTB,15.99,21
68077,4:30p,497007774,239402,2025-05-16,AABTB,19.99,1
68078,6:00p,499577413,239402,2025-05-16,AABTB,19.99,21
68079,7:30p,497007775,239402,2025-05-16,AABTB,19.99,1
68080,9:00p,499577414,239402,2025-05-16,AABTB,19.99,21
68081,10:30p,497007776,239402,2025-05-16,AABTB,19.99,1
68082,10:00a,499577402,239402,2025-05-16,AABTB,20.99,14
68083,1:00p,499577401,239402,2025-05-16,AABTB,20.99,14
68084,4:00p,499577400,239402,2025-05-16,AABTB,24.99,14
68085,7:00p,497953968,239402,2025-05-16,AABTB,24.99,14
68086,10:00p,497953969,239402,2025-05-16,AABTB,24.99,14
68087,11:30a,499577406,239402,2025-05-16,AABTB,19.99,7
68088,12:30p,499577415,239402,2025-05-16,AABTB,19.99,4
68089,2:30p,499577407,239402,2025-05-16,AABTB,23.99,7
68090,3:30p,499577416,239402,2025-05-16,AABTB,23.99,4
68091,5:30p,499577408,239402,2025-05-16,AABTB,23.99,7
68092,6:30p,499577417,239402,2025-05-16,AABTB,23.99,4
68093,8:30p,499577409,239402,2025-05-16,AABTB,23.99,7
68094,9:30p,499577418,239402,2025-05-16,AABTB,23.99,4
68095,11:20a,496102183,240028,2025-05-16,AABTB,14.99,17
68096,2:10p,496102184,240028,2025-05-16,AABTB,18.99,17
68097,4:55p,496102185,240028,2025-05-16,AABTB,18.99,17
68098,7:45p,496102186,240028,2025-05-16,AABTB,18.99,17
68099,10:35p,496102187,240028,2025-05-16,AABTB,18.99,17
68100,7:15p,499577437,239980,2025-05-16,AABTB,22.99,5
68101,10:05p,499577438,239980,2025-05-16,AABTB,22.99,5
68102,11:40a,499577443,240014,2025-05-16,AABTB,18.99,3
68103,2:15p,499577444,240014,2025-05-16,AABTB,22.99,3
68104,5:05p,499577445,240014,2025-05-16,AABTB,22.99,3
68105,7:35p,499577446,240014,2025-05-16,AABTB,22.99,3
68106,10:15p,499577447,240014,2025-05-16,AABTB,22.99,3
68107,12:05p,499577458,239338,2025-05-16,AABTB,18.99,2
68108,5:35p,499577460,239338,2025-05-16,AABTB,22.99,2
68109,8:15p,499577461,239338,2025-05-16,AABTB,22.99,2
68110,7:40p,499577456,239964,2025-05-16,AABTB,18.99,11
68111,10:20p,499577457,239964,2025-05-16,AABTB,18.99,11
68112,9:40a,499577410,237177,2025-05-16,AABTB,17.99,10
68113,12:50p,496102117,237177,2025-05-16,AABTB,17.99,10
68114,4:10p,496102118,237177,2025-05-16,AABTB,21.99,10
68115,7:20p,496102119,237177,2025-05-16,AABTB,21.99,10
68116,10:40p,496102120,237177,2025-05-16,AABTB,21.99,10
68117,10:40a,499577419,237177,2025-05-16,AABTB,23.99,20
68118,2:05p,499577420,237177,2025-05-16,AABTB,23.99,20
68119,5:20p,499577421,237177,2025-05-16,AABTB,27.99,20
68120,8:40p,499577422,237177,2025-05-16,AABTB,27.99,20
68121,11:50a,499577423,237177,2025-05-16,AABTB,21.99,6
68122,3:10p,499577424,237177,2025-05-16,AABTB,25.99,6
68123,6:20p,499577425,237177,2025-05-16,AABTB,25.99,6
68124,9:50p,499577426,237177,2025-05-16,AABTB,25.99,6
68125,10:10a,499577428,237177,2025-05-16,AABTB,17.99,16
68126,1:15p,499577427,237177,2025-05-16,AABTB,17.99,16
68127,12:20p,499577439,239552,2025-05-16,AABTB,14.99,19
68128,3:40p,499577440,239552,2025-05-16,AABTB,18.99,19
68129,6:55p,499577441,239552,2025-05-16,AABTB,18.99,19
68130,10:10p,499577442,239552,2025-05-16,AABTB,18.99,19
68131,3:55p,499577450,239214,2025-05-16,AABTB,22.99,9
68132,9:30a,498334851,237956,2025-05-16,AABTB,27.99,12
68133,12:30p,498018231,237956,2025-05-16,AABTB,27.99,12
68134,3:50p,498018232,237956,2025-05-16,AABTB,27.99,12
68135,7:10p,498018233,237956,2025-05-16,AABTB,27.99,12
68136,10:25p,498018234,237956,2025-05-16,AABTB,27.99,12
68137,11:15a,499577392,237956,2025-05-16,AABTB,18.99,8
68138,2:50p,499577393,237956,2025-05-16,AABTB,22.99,8
68139,6:10p,499577394,237956,2025-05-16,AABTB,22.99,8
68140,9:40p,499577395,237956,2025-05-16,AABTB,22.99,8
68141,10:20a,499577396,237956,2025-05-16,AABTB,14.99,18
68142,1:50p,499577397,237956,2025-05-16,AABTB,18.99,18
68143,5:10p,499577398,237956,2025-05-16,AABTB,18.99,18
68144,8:50p,499577399,237956,2025-05-16,AABTB,18.99,18
68145,2:40p,499577459,235561,2025-05-16,AABTB,22.99,2
68146,11:10a,499577453,239393,2025-05-16,AABTB,14.99,11
68147,1:55p,499577454,239393,2025-05-16,AABTB,14.99,11
68148,4:45p,499577455,239393,2025-05-16,AABTB,18.99,11
68149,10:50a,499577448,239291,2025-05-16,AABTB,18.99,9
68150,1:25p,499577449,239291,2025-05-16,AABTB,18.99,9
68151,6:40p,499577451,239291,2025-05-16,AABTB,22.99,9
68152,9:15p,499577452,239291,2025-05-16,AABTB,22.99,9
68153,9:50a,499577429,216995,2025-05-16,AABTB,15.99,13
68154,12:40p,499577430,216995,2025-05-16,AABTB,15.99,13
68155,3:35p,499577431,216995,2025-05-16,AABTB,19.99,13
68156,6:35p,499577432,216995,2025-05-16,AABTB,19.99,13
68157,9:35p,499577433,216995,2025-05-16,AABTB,19.99,13
68158,11:05a,499577434,216995,2025-05-16,AABTB,19.99,5
68159,1:40p,499577435,216995,2025-05-16,AABTB,19.99,5
68160,4:25p,499577436,216995,2025-05-16,AABTB,23.99,5
68161,6:50p,496980334,224268,2025-05-16,AABTB,18.99,16
68162,9:45p,496980335,224268,2025-05-16,AABTB,18.99,16
68163,12:50p,499383255,239402,2025-05-16,AAJNP,13.99,2
68164,1:50p,496993035,239402,2025-05-16,AAJNP,13.99,3
68165,2:50p,499383258,239402,2025-05-16,AAJNP,13.99,8
68166,3:40p,499383254,239402,2025-05-16,AAJNP,13.99,2
68167,4:40p,496993036,239402,2025-05-16,AAJNP,13.99,3
68168,5:40p,499383259,239402,2025-05-16,AAJNP,13.99,8
68169,6:30p,499383253,239402,2025-05-16,AAJNP,17.49,2
68170,7:30p,496993037,239402,2025-05-16,AAJNP,17.49,3
68171,8:30p,499383257,239402,2025-05-16,AAJNP,17.49,8
68172,9:20p,499383256,239402,2025-05-16,AAJNP,17.49,2
68173,10:20p,496993038,239402,2025-05-16,AAJNP,17.49,3
68174,1:30p,496839530,240028,2025-05-16,AAJNP,12.99,4
68175,4:10p,496839531,240028,2025-05-16,AAJNP,12.99,4
68176,6:50p,496839532,240028,2025-05-16,AAJNP,16.49,4
68177,9:30p,496839533,240028,2025-05-16,AAJNP,16.49,4
68178,12:30p,499115357,240521,2025-05-16,AAJNP,12.99,9
68179,3:20p,499115359,240521,2025-05-16,AAJNP,12.99,9
68180,6:10p,499115358,240521,2025-05-16,AAJNP,16.49,9
68181,9:00p,499115360,240521,2025-05-16,AAJNP,16.49,9
68182,7:40p,499383249,240014,2025-05-16,AAJNP,16.49,5
68183,10:10p,499383268,240014,2025-05-16,AAJNP,16.49,5
68184,12:10p,499383247,239964,2025-05-16,AAJNP,12.99,8
68185,1:00p,493492139,237177,2025-05-16,AAJNP,14.99,1
68186,4:00p,493492140,237177,2025-05-16,AAJNP,14.99,1
68187,7:00p,493492141,237177,2025-05-16,AAJNP,18.49,1
68188,10:00p,493492142,237177,2025-05-16,AAJNP,18.49,1
68189,1:10p,499383270,239552,2025-05-16,AAJNP,12.99,5
68190,4:20p,499383267,239552,2025-05-16,AAJNP,12.99,5
68191,6:00p,499383252,239552,2025-05-16,AAJNP,16.49,10
68192,9:10p,499383264,239552,2025-05-16,AAJNP,16.49,10
68193,12:00p,499383262,237956,2025-05-16,AAJNP,12.99,7
68195,6:20p,499383251,237956,2025-05-16,AAJNP,16.49,7
68196,9:40p,499383260,237956,2025-05-16,AAJNP,16.49,7
68197,12:20p,499383269,239393,2025-05-16,AAJNP,12.99,10
68198,3:00p,499383248,239393,2025-05-16,AAJNP,12.99,10
68199,1:40p,499383266,216995,2025-05-16,AAJNP,13.99,6
68200,4:30p,499383265,216995,2025-05-16,AAJNP,13.99,6
68201,7:10p,499383250,216995,2025-05-16,AAJNP,17.49,6
68202,9:50p,499383263,216995,2025-05-16,AAJNP,17.49,6
68203,10:30a,497024227,239402,2025-05-16,AABSO,15.49,3
68204,11:45a,499473516,239402,2025-05-16,AABSO,15.49,7
68205,1:20p,497024228,239402,2025-05-16,AABSO,15.49,3
68206,2:00p,499473509,239402,2025-05-16,AABSO,15.49,2
68207,2:30p,499473513,239402,2025-05-16,AABSO,15.49,7
68208,4:10p,497024229,239402,2025-05-16,AABSO,19.49,3
68209,4:50p,499473510,239402,2025-05-16,AABSO,19.49,2
68210,5:10p,499473514,239402,2025-05-16,AABSO,19.49,7
68211,7:00p,497024230,239402,2025-05-16,AABSO,19.49,3
68212,7:30p,499473511,239402,2025-05-16,AABSO,19.49,2
68213,8:00p,499473515,239402,2025-05-16,AABSO,19.49,7
68214,10:10p,497024231,239402,2025-05-16,AABSO,19.49,5
68215,10:30p,499473512,239402,2025-05-16,AABSO,19.49,2
68216,10:20a,496035591,240028,2025-05-16,AABSO,14.49,6
68217,1:45p,496035589,240028,2025-05-16,AABSO,14.49,5
68218,4:30p,496035590,240028,2025-05-16,AABSO,18.49,5
68219,7:20p,496035587,240028,2025-05-16,AABSO,18.49,5
68220,10:20p,496035588,240028,2025-05-16,AABSO,18.49,6
68221,11:00a,499473517,239964,2025-05-16,AABSO,14.49,1
68222,10:45a,493458920,237177,2025-05-16,AABSO,16.99,5
68223,1:00p,493458919,237177,2025-05-16,AABSO,16.99,6
68224,4:00p,493458918,237177,2025-05-16,AABSO,16.99,6
68225,7:10p,493458916,237177,2025-05-16,AABSO,20.99,6
68226,10:00p,493458917,237177,2025-05-16,AABSO,20.99,4
68227,11:10a,499473528,239552,2025-05-16,AABSO,14.49,8
68228,2:10p,499473527,239552,2025-05-16,AABSO,14.49,8
68229,4:40p,499473526,239552,2025-05-16,AABSO,18.49,1
68230,7:40p,499473519,239552,2025-05-16,AABSO,18.49,1
68231,10:15p,499473525,239552,2025-05-16,AABSO,18.49,8
68232,10:50a,499473523,237956,2025-05-16,AABSO,14.49,2
68233,1:30p,499473522,237956,2025-05-16,AABSO,14.49,1
68234,3:40p,499473521,237956,2025-05-16,AABSO,14.49,4
68235,6:45p,499473518,237956,2025-05-16,AABSO,18.49,4
68236,9:50p,499473524,237956,2025-05-16,AABSO,18.49,3
68237,10:40a,499473532,216995,2025-05-16,AABSO,15.49,4
68238,1:10p,499473531,216995,2025-05-16,AABSO,15.49,4
68239,5:20p,499473530,216995,2025-05-16,AABSO,19.49,8
68240,7:50p,499473520,216995,2025-05-16,AABSO,19.49,8
68241,10:40p,499473529,216995,2025-05-16,AABSO,19.49,1
68242,12:00p,499464333,239402,2025-05-16,AAMGN,12.99,9
68243,12:30p,499464326,239402,2025-05-16,AAMGN,12.99,5
68244,1:00p,496976945,239402,2025-05-16,AAMGN,12.99,7
68245,2:00p,499464330,239402,2025-05-16,AAMGN,12.99,8
68246,3:00p,499464334,239402,2025-05-16,AAMGN,12.99,9
68247,3:30p,499464327,239402,2025-05-16,AAMGN,12.99,5
68248,4:00p,496976944,239402,2025-05-16,AAMGN,16.49,7
68249,5:00p,499464331,239402,2025-05-16,AAMGN,16.49,8
68250,6:00p,499464335,239402,2025-05-16,AAMGN,16.49,9
68251,6:30p,499464328,239402,2025-05-16,AAMGN,16.49,5
68252,7:00p,496976942,239402,2025-05-16,AAMGN,16.49,7
68253,7:30p,499464339,239402,2025-05-16,AAMGN,16.49,11
68254,8:00p,499464332,239402,2025-05-16,AAMGN,16.49,8
68255,9:00p,499464336,239402,2025-05-16,AAMGN,16.49,9
68256,9:30p,499464329,239402,2025-05-16,AAMGN,16.49,5
68257,10:00p,496976943,239402,2025-05-16,AAMGN,16.49,7
68258,10:25p,499464340,239402,2025-05-16,AAMGN,16.49,11
68259,1:20p,496039517,240028,2025-05-16,AAMGN,11.99,10
68260,4:20p,496039516,240028,2025-05-16,AAMGN,15.49,10
68261,7:20p,496039514,240028,2025-05-16,AAMGN,15.49,10
68262,10:05p,496039515,240028,2025-05-16,AAMGN,15.49,10
68263,1:10p,499464349,240069,2025-05-16,AAMGN,11.99,14
68264,4:10p,499464350,240069,2025-05-16,AAMGN,15.49,14
68265,7:10p,499464351,240069,2025-05-16,AAMGN,15.49,14
68266,10:10p,499464352,240069,2025-05-16,AAMGN,15.49,14
68267,12:50p,499464353,240014,2025-05-16,AAMGN,11.99,15
68268,3:50p,499464354,240014,2025-05-16,AAMGN,11.99,15
68269,6:45p,499464355,240014,2025-05-16,AAMGN,15.49,15
68270,9:50p,499464356,240014,2025-05-16,AAMGN,15.49,2
68271,2:10p,499464337,239964,2025-05-16,AAMGN,11.99,11
68272,4:50p,499464338,239964,2025-05-16,AAMGN,15.49,11
68273,12:15p,499464357,237177,2025-05-16,AAMGN,13.99,16
68274,1:15p,493534145,237177,2025-05-16,AAMGN,13.99,6
68275,3:15p,499464358,237177,2025-05-16,AAMGN,13.99,16
68276,4:15p,493534144,237177,2025-05-16,AAMGN,17.49,6
68277,6:15p,499464359,237177,2025-05-16,AAMGN,17.49,16
68278,7:15p,493534143,237177,2025-05-16,AAMGN,17.49,6
68279,9:15p,499464360,237177,2025-05-16,AAMGN,17.49,16
68280,10:15p,499464310,237177,2025-05-16,AAMGN,17.49,6
68281,1:05p,499464323,239552,2025-05-16,AAMGN,11.99,4
68282,4:30p,499464324,239552,2025-05-16,AAMGN,15.49,4
68283,7:45p,499464325,239552,2025-05-16,AAMGN,15.49,4
68284,1:45p,499464345,239214,2025-05-16,AAMGN,11.99,13
68285,4:45p,499464346,239214,2025-05-16,AAMGN,15.49,13
68286,7:40p,499464347,239214,2025-05-16,AAMGN,15.49,13
68287,10:20p,499464348,239214,2025-05-16,AAMGN,15.49,13
68288,12:40p,499464319,240067,2025-05-16,AAMGN,11.99,3
68289,3:40p,499464320,240067,2025-05-16,AAMGN,11.99,3
68290,6:25p,499464321,240067,2025-05-16,AAMGN,15.49,3
68291,9:20p,499464322,240067,2025-05-16,AAMGN,15.49,3
68292,12:05p,499464315,237956,2025-05-16,AAMGN,11.99,2
68293,3:20p,499464316,237956,2025-05-16,AAMGN,11.99,2
68294,6:40p,499464317,237956,2025-05-16,AAMGN,15.49,2
68295,9:10p,499464318,237956,2025-05-16,AAMGN,15.49,15
68296,12:20p,499464311,239393,2025-05-16,AAMGN,11.99,1
68297,3:05p,499464312,239393,2025-05-16,AAMGN,11.99,1
68298,6:10p,499464313,239393,2025-05-16,AAMGN,15.49,1
68299,8:50p,499464314,239393,2025-05-16,AAMGN,15.49,1
